"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 17 19:02:33 GMT 2024","Sat Aug 17 19:02:33 GMT 2024","250","tests.scripts.upload","test_invalid_file_upload","TestFailUploadBySelect","","","No File Upload Error Validation",""
"passed","Sat Aug 17 19:02:33 GMT 2024","Sat Aug 17 19:02:34 GMT 2024","526","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","Successful File Upload Validation",""
"passed","Sat Aug 17 19:02:32 GMT 2024","Sat Aug 17 19:02:33 GMT 2024","432","tests.scripts.login","test_invalid_login","TestFailedLogin","","","Unsuccessful Login with Invalid Password",""
"passed","Sat Aug 17 19:02:36 GMT 2024","Sat Aug 17 19:02:36 GMT 2024","687","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Data Test",""
"passed","Sat Aug 17 19:02:30 GMT 2024","Sat Aug 17 19:02:31 GMT 2024","291","tests.scripts.disappearing","test_dissapearing_element","TestDismissedElement","","","Validate the additional element after click on the Add button",""
"passed","Sat Aug 17 19:02:29 GMT 2024","Sat Aug 17 19:02:30 GMT 2024","961","tests.scripts.disappearing","test_dissapearing_element","TestDismissedElement","","","Dismissed Initial Page Validation",""
"passed","Sat Aug 17 19:02:30 GMT 2024","Sat Aug 17 19:02:30 GMT 2024","603","tests.scripts.disappearing","test_dissapearing_element","TestDismissedElement","","","Validate the additional element after click on the Add button",""
"passed","Sat Aug 17 19:02:36 GMT 2024","Sat Aug 17 19:02:37 GMT 2024","379","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Data Test",""
"passed","Sat Aug 17 19:02:31 GMT 2024","Sat Aug 17 19:02:33 GMT 2024","2100","tests.scripts.disappearing","test_dissapearing_element","TestDismissedElement","","","Validate multiple interactions element",""
"passed","Sat Aug 17 19:02:32 GMT 2024","Sat Aug 17 19:02:32 GMT 2024","153","tests.scripts.login","test_valid_login","TestSuccessLogin","","","User password is masked by dot",""
"passed","Sat Aug 17 19:02:31 GMT 2024","Sat Aug 17 19:02:32 GMT 2024","597","tests.scripts.login","test_invalid_login","TestFailedLogin","","","Unsuccessful Login with Invalid Credentials",""
"passed","Sat Aug 17 19:02:31 GMT 2024","Sat Aug 17 19:02:32 GMT 2024","799","tests.scripts.login","test_invalid_login","TestFailedLogin","","","Unsuccessful Login with Invalid Username",""
"passed","Sat Aug 17 19:02:33 GMT 2024","Sat Aug 17 19:02:34 GMT 2024","761","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Uploader Page contains the correct components",""
"passed","Sat Aug 17 19:02:36 GMT 2024","Sat Aug 17 19:02:37 GMT 2024","487","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Video Test",""
"passed","Sat Aug 17 19:02:35 GMT 2024","Sat Aug 17 19:02:36 GMT 2024","518","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Images Test",""
"passed","Sat Aug 17 19:02:32 GMT 2024","Sat Aug 17 19:02:33 GMT 2024","300","tests.scripts.login","test_invalid_login","TestFailedLogin","","","Unsuccessful Login with Empty Field",""
"passed","Sat Aug 17 19:02:35 GMT 2024","Sat Aug 17 19:02:36 GMT 2024","718","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Documents Test",""
"passed","Sat Aug 17 19:02:34 GMT 2024","Sat Aug 17 19:02:34 GMT 2024","358","tests.scripts.login","test_valid_login","TestSuccessLogin","","","Username input is not masked by dot",""
"passed","Sat Aug 17 19:02:32 GMT 2024","Sat Aug 17 19:02:33 GMT 2024","805","tests.scripts.login","test_valid_login","TestSuccessLogin","","","Successful Login with Correct Credentials",""
"passed","Sat Aug 17 19:02:36 GMT 2024","Sat Aug 17 19:02:37 GMT 2024","332","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Video Test",""
"passed","Sat Aug 17 19:02:34 GMT 2024","Sat Aug 17 19:02:35 GMT 2024","524","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Documents Test",""
"passed","Sat Aug 17 19:02:35 GMT 2024","Sat Aug 17 19:02:35 GMT 2024","491","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Images Test",""
