"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 17 18:42:01 GMT 2024","Sat Aug 17 18:42:01 GMT 2024","412","tests.scripts.login","test_invalid_login","TestFailedLogin","","","Unsuccessful Login with Invalid Password",""
"passed","Sat Aug 17 18:42:00 GMT 2024","Sat Aug 17 18:42:01 GMT 2024","622","tests.scripts.disappearing","test_dissapearing_element","TestDismissedElement","","","Validate multiple interactions element",""
"passed","Sat Aug 17 18:42:00 GMT 2024","Sat Aug 17 18:42:01 GMT 2024","188","tests.scripts.login","test_valid_login","TestSuccessLogin","","","User password is masked by dot",""
"broken","Sat Aug 17 18:42:03 GMT 2024","Sat Aug 17 18:42:03 GMT 2024","0","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Video Test",""
"passed","Sat Aug 17 18:42:00 GMT 2024","Sat Aug 17 18:42:00 GMT 2024","530","tests.scripts.login","test_invalid_login","TestFailedLogin","","","Unsuccessful Login with Invalid Credentials",""
"passed","Sat Aug 17 18:42:01 GMT 2024","Sat Aug 17 18:42:01 GMT 2024","174","tests.scripts.login","test_valid_login","TestSuccessLogin","","","Username input is not masked by dot",""
"broken","Sat Aug 17 18:42:02 GMT 2024","Sat Aug 17 18:42:02 GMT 2024","1","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Images Test",""
"passed","Sat Aug 17 18:42:00 GMT 2024","Sat Aug 17 18:42:00 GMT 2024","270","tests.scripts.disappearing","test_dissapearing_element","TestDismissedElement","","","Validate the additional element after click on the Add button",""
"passed","Sat Aug 17 18:42:00 GMT 2024","Sat Aug 17 18:42:00 GMT 2024","543","tests.scripts.login","test_invalid_login","TestFailedLogin","","","Unsuccessful Login with Invalid Username",""
"passed","Sat Aug 17 18:42:01 GMT 2024","Sat Aug 17 18:42:02 GMT 2024","412","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Uploader Page contains the correct components",""
"broken","Sat Aug 17 18:42:02 GMT 2024","Sat Aug 17 18:42:02 GMT 2024","1","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Data Test",""
"passed","Sat Aug 17 18:41:59 GMT 2024","Sat Aug 17 18:42:00 GMT 2024","912","tests.scripts.disappearing","test_dissapearing_element","TestDismissedElement","","","Dismissed Initial Page Validation",""
"broken","Sat Aug 17 18:42:02 GMT 2024","Sat Aug 17 18:42:02 GMT 2024","1","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Documents Test",""
"broken","Sat Aug 17 18:42:02 GMT 2024","Sat Aug 17 18:42:02 GMT 2024","0","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Images Test",""
"broken","Sat Aug 17 18:42:02 GMT 2024","Sat Aug 17 18:42:02 GMT 2024","1","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Data Test",""
"passed","Sat Aug 17 18:42:01 GMT 2024","Sat Aug 17 18:42:01 GMT 2024","241","tests.scripts.login","test_invalid_login","TestFailedLogin","","","Unsuccessful Login with Empty Field",""
"broken","Sat Aug 17 18:42:02 GMT 2024","Sat Aug 17 18:42:02 GMT 2024","2","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Documents Test",""
"passed","Sat Aug 17 18:42:00 GMT 2024","Sat Aug 17 18:42:00 GMT 2024","90","tests.scripts.disappearing","test_dissapearing_element","TestDismissedElement","","","Validate the additional element after click on the Add button",""
"passed","Sat Aug 17 18:42:01 GMT 2024","Sat Aug 17 18:42:02 GMT 2024","250","tests.scripts.upload","test_invalid_file_upload","TestFailUploadBySelect","","","No File Upload Error Validation",""
"broken","Sat Aug 17 18:42:02 GMT 2024","Sat Aug 17 18:42:02 GMT 2024","1","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","Successful File Upload Validation",""
"broken","Sat Aug 17 18:42:02 GMT 2024","Sat Aug 17 18:42:02 GMT 2024","1","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Video Test",""
"passed","Sat Aug 17 18:42:01 GMT 2024","Sat Aug 17 18:42:02 GMT 2024","659","tests.scripts.login","test_valid_login","TestSuccessLogin","","","Successful Login with Correct Credentials",""
