"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 17 20:50:11 GMT 2024","Sat Aug 17 20:50:12 GMT 2024","557","tests.scripts.login","test_invalid_login","TestFailedLogin","","","Unsuccessful Login with Invalid Password",""
"passed","Sat Aug 17 20:50:04 GMT 2024","Sat Aug 17 20:50:05 GMT 2024","567","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Data Test",""
"passed","Sat Aug 17 20:50:01 GMT 2024","Sat Aug 17 20:50:02 GMT 2024","500","tests.scripts.login","test_invalid_login","TestFailedLogin","","","Unsuccessful Login with Invalid Password",""
"passed","Sat Aug 17 20:50:09 GMT 2024","Sat Aug 17 20:50:10 GMT 2024","282","tests.scripts.disappearing","test_dissapearing_element","TestDismissedElement","","","Validate the additional element after click on the Add button",""
"passed","Sat Aug 17 20:50:01 GMT 2024","Sat Aug 17 20:50:01 GMT 2024","89","tests.scripts.login","test_valid_login","TestSuccessLogin","","","User password is masked by dot",""
"passed","Sat Aug 17 20:50:00 GMT 2024","Sat Aug 17 20:50:00 GMT 2024","630","tests.scripts.login","test_invalid_login","TestFailedLogin","","","Unsuccessful Login with Invalid Username",""
"passed","Sat Aug 17 20:50:08 GMT 2024","Sat Aug 17 20:50:10 GMT 2024","1067","tests.scripts.disappearing","test_dissapearing_element","TestDismissedElement","","","Dismissed Initial Page Validation",""
"passed","Sat Aug 17 20:50:00 GMT 2024","Sat Aug 17 20:50:00 GMT 2024","290","tests.scripts.disappearing","test_dissapearing_element","TestDismissedElement","","","Validate the additional element after click on the Add button",""
"passed","Sat Aug 17 20:50:11 GMT 2024","Sat Aug 17 20:50:11 GMT 2024","340","tests.scripts.login","test_invalid_login","TestFailedLogin","","","Unsuccessful Login with Empty Field",""
"passed","Sat Aug 17 20:50:00 GMT 2024","Sat Aug 17 20:50:00 GMT 2024","360","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Documents Test",""
