"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 17 20:29:01 GMT 2024","Sat Aug 17 20:29:02 GMT 2024","487","tests.scripts.login","test_invalid_login","TestFailedLogin","","","Unsuccessful Login with Invalid Password",""
"passed","Sat Aug 17 20:29:00 GMT 2024","Sat Aug 17 20:29:00 GMT 2024","287","tests.scripts.disappearing","test_dissapearing_element","TestDismissedElement","","","Validate the additional element after click on the Add button",""
"passed","Sat Aug 17 20:29:01 GMT 2024","Sat Aug 17 20:29:02 GMT 2024","681","tests.scripts.login","test_valid_login","TestSuccessLogin","","","Successful Login with Correct Credentials",""
"passed","Sat Aug 17 20:29:04 GMT 2024","Sat Aug 17 20:29:05 GMT 2024","400","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Video Test",""
"passed","Sat Aug 17 20:29:02 GMT 2024","Sat Aug 17 20:29:02 GMT 2024","532","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Uploader Page contains the correct components",""
"passed","Sat Aug 17 20:29:03 GMT 2024","Sat Aug 17 20:29:03 GMT 2024","565","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Images Test",""
"passed","Sat Aug 17 20:29:01 GMT 2024","Sat Aug 17 20:29:01 GMT 2024","170","tests.scripts.login","test_valid_login","TestSuccessLogin","","","User password is masked by dot",""
"passed","Sat Aug 17 20:29:02 GMT 2024","Sat Aug 17 20:29:02 GMT 2024","262","tests.scripts.upload","test_invalid_file_upload","TestFailUploadBySelect","","","No File Upload Error Validation",""
"passed","Sat Aug 17 20:29:02 GMT 2024","Sat Aug 17 20:29:03 GMT 2024","465","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Documents Test",""
"passed","Sat Aug 17 20:29:04 GMT 2024","Sat Aug 17 20:29:04 GMT 2024","456","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Video Test",""
"passed","Sat Aug 17 20:29:00 GMT 2024","Sat Aug 17 20:29:01 GMT 2024","647","tests.scripts.disappearing","test_dissapearing_element","TestDismissedElement","","","Validate multiple interactions element",""
"passed","Sat Aug 17 20:29:02 GMT 2024","Sat Aug 17 20:29:02 GMT 2024","132","tests.scripts.login","test_valid_login","TestSuccessLogin","","","Username input is not masked by dot",""
"passed","Sat Aug 17 20:29:00 GMT 2024","Sat Aug 17 20:29:00 GMT 2024","88","tests.scripts.disappearing","test_dissapearing_element","TestDismissedElement","","","Validate the additional element after click on the Add button",""
"passed","Sat Aug 17 20:28:58 GMT 2024","Sat Aug 17 20:29:00 GMT 2024","1352","tests.scripts.disappearing","test_dissapearing_element","TestDismissedElement","","","Dismissed Initial Page Validation",""
"passed","Sat Aug 17 20:29:03 GMT 2024","Sat Aug 17 20:29:03 GMT 2024","498","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Documents Test",""
"passed","Sat Aug 17 20:29:03 GMT 2024","Sat Aug 17 20:29:03 GMT 2024","477","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","Successful File Upload Validation",""
"passed","Sat Aug 17 20:29:03 GMT 2024","Sat Aug 17 20:29:04 GMT 2024","450","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Images Test",""
"passed","Sat Aug 17 20:29:00 GMT 2024","Sat Aug 17 20:29:01 GMT 2024","577","tests.scripts.login","test_invalid_login","TestFailedLogin","","","Unsuccessful Login with Invalid Credentials",""
"passed","Sat Aug 17 20:29:04 GMT 2024","Sat Aug 17 20:29:04 GMT 2024","307","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Data Test",""
"passed","Sat Aug 17 20:29:01 GMT 2024","Sat Aug 17 20:29:02 GMT 2024","330","tests.scripts.login","test_invalid_login","TestFailedLogin","","","Unsuccessful Login with Empty Field",""
"passed","Sat Aug 17 20:29:04 GMT 2024","Sat Aug 17 20:29:04 GMT 2024","304","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Data Test",""
"passed","Sat Aug 17 20:29:00 GMT 2024","Sat Aug 17 20:29:01 GMT 2024","626","tests.scripts.login","test_invalid_login","TestFailedLogin","","","Unsuccessful Login with Invalid Username",""
