"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 17 19:55:13 GMT 2024","Sat Aug 17 19:55:14 GMT 2024","502","tests.scripts.login","test_invalid_login","TestFailedLogin","","","Unsuccessful Login with Invalid Password",""
"passed","Sat Aug 17 19:55:15 GMT 2024","Sat Aug 17 19:55:16 GMT 2024","540","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","Successful File Upload Validation",""
"passed","Sat Aug 17 19:55:12 GMT 2024","Sat Aug 17 19:55:12 GMT 2024","716","tests.scripts.login","test_invalid_login","TestFailedLogin","","","Unsuccessful Login with Invalid Username",""
"passed","Sat Aug 17 19:55:12 GMT 2024","Sat Aug 17 19:55:12 GMT 2024","296","tests.scripts.disappearing","test_dissapearing_element","TestDismissedElement","","","Validate the additional element after click on the Add button",""
"passed","Sat Aug 17 19:55:13 GMT 2024","Sat Aug 17 19:55:14 GMT 2024","1011","tests.scripts.login","test_valid_login","TestSuccessLogin","","","Successful Login with Correct Credentials",""
"passed","Sat Aug 17 19:55:14 GMT 2024","Sat Aug 17 19:55:14 GMT 2024","750","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Uploader Page contains the correct components",""
"passed","Sat Aug 17 19:55:12 GMT 2024","Sat Aug 17 19:55:12 GMT 2024","589","tests.scripts.login","test_invalid_login","TestFailedLogin","","","Unsuccessful Login with Invalid Credentials",""
"passed","Sat Aug 17 19:55:16 GMT 2024","Sat Aug 17 19:55:17 GMT 2024","579","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Data Test",""
"passed","Sat Aug 17 19:55:16 GMT 2024","Sat Aug 17 19:55:17 GMT 2024","489","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Images Test",""
"passed","Sat Aug 17 19:55:15 GMT 2024","Sat Aug 17 19:55:15 GMT 2024","189","tests.scripts.login","test_valid_login","TestSuccessLogin","","","Username input is not masked by dot",""
"passed","Sat Aug 17 19:55:15 GMT 2024","Sat Aug 17 19:55:16 GMT 2024","422","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Documents Test",""
"passed","Sat Aug 17 19:55:15 GMT 2024","Sat Aug 17 19:55:16 GMT 2024","593","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Documents Test",""
"passed","Sat Aug 17 19:55:11 GMT 2024","Sat Aug 17 19:55:12 GMT 2024","597","tests.scripts.disappearing","test_dissapearing_element","TestDismissedElement","","","Validate the additional element after click on the Add button",""
"passed","Sat Aug 17 19:55:17 GMT 2024","Sat Aug 17 19:55:18 GMT 2024","574","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Video Test",""
"passed","Sat Aug 17 19:55:14 GMT 2024","Sat Aug 17 19:55:15 GMT 2024","299","tests.scripts.upload","test_invalid_file_upload","TestFailUploadBySelect","","","No File Upload Error Validation",""
"passed","Sat Aug 17 19:55:12 GMT 2024","Sat Aug 17 19:55:14 GMT 2024","1975","tests.scripts.disappearing","test_dissapearing_element","TestDismissedElement","","","Validate multiple interactions element",""
"passed","Sat Aug 17 19:55:13 GMT 2024","Sat Aug 17 19:55:13 GMT 2024","116","tests.scripts.login","test_valid_login","TestSuccessLogin","","","User password is masked by dot",""
"passed","Sat Aug 17 19:55:10 GMT 2024","Sat Aug 17 19:55:11 GMT 2024","1161","tests.scripts.disappearing","test_dissapearing_element","TestDismissedElement","","","Dismissed Initial Page Validation",""
"passed","Sat Aug 17 19:55:16 GMT 2024","Sat Aug 17 19:55:17 GMT 2024","672","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Images Test",""
"passed","Sat Aug 17 19:55:13 GMT 2024","Sat Aug 17 19:55:14 GMT 2024","407","tests.scripts.login","test_invalid_login","TestFailedLogin","","","Unsuccessful Login with Empty Field",""
"passed","Sat Aug 17 19:55:16 GMT 2024","Sat Aug 17 19:55:17 GMT 2024","597","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Data Test",""
"passed","Sat Aug 17 19:55:18 GMT 2024","Sat Aug 17 19:55:18 GMT 2024","610","tests.scripts.upload","test_successful_file_upload","TestSuccessUploadBySelect","","","File Upload Video Test",""
